long,lat,demolition
-83.027120969,42.4300097282,0
-82.9790423343,42.4176212658,1
-82.9569345748,42.4038026187,1
-83.1450979951,42.4332071327,0
-83.2335722655,42.3379432206,0
-83.0541474522,42.4197741341,1
-83.0252712317,42.3602327188,1
-83.2392643824,42.3598635939,1
-83.0240166971,42.3741664083,1
-83.0093987038,42.3557093406,1
-83.1185867716,42.4215377297,0
-83.2141298487,42.3855807405,0
-83.1202481695,42.3270210576,1
-82.9986644614,42.3951951079,1
-83.0059648613,42.3811755928,1
-82.9681210697,42.424990004,0
-83.0627619779,42.4323328852,0
-82.9931003661,42.3804821289,1
-82.9976516346,42.3842853299,1
-83.1153973301,42.3972041461,0
-82.9536473288,42.4001160855,1
-83.2411279634,42.4093974595,0
-83.0053900123,42.3655042689,0
-83.2484612832,42.443216033,0
-82.9701304188,42.4141690036,0
-82.9929353321,42.4394817987,0
-83.0178990602,42.397643064,0
-82.9856155767,42.3678497427,1
-83.0422532277,42.3892848082,0
-83.110023045,42.3773519818,1
-82.9961887276,42.369918188,1
-83.2294795829,42.4185696287,0
-83.2442140823,42.361507846,1
-83.0448976459,42.3738799977,0
-83.2465485513,42.3949126333,1
-83.0391108087,42.418545609,0
-83.2174190399,42.3417733249,1
-83.2628334521,42.4035556358,1
-83.1942248578,42.4027720692,0
-83.1857265909,42.3999241711,0
-83.1298876735,42.3037622841,1
-83.1406821841,42.327592029,0
-83.0231103385,42.3774324937,0
-83.1337419361,42.3762479735,1
-83.0552742153,42.3406270899,1
-83.0713576961,42.3779415272,1
-83.0600815296,42.3696312865,0
-83.0400912922,42.4219410524,1
-83.1688955842,42.3844538709,0
-83.162860256,42.4080760703,0
-82.9655807548,42.4022610962,1
-83.1472584691,42.3421960976,1
-83.1340574735,42.3743390246,0
-83.2321202075,42.4009982156,0
-83.1476672526,42.2906927361,1
-83.1811431809,42.4393472642,0
-82.9475871175,42.3734085167,1
-83.2434407888,42.4114005844,0
-83.0890493869,42.3927710646,0
-83.1009337608,42.3423009751,1
-83.0283899321,42.4221715986,0
-83.129864641,42.3034172516,1
-83.0734298867,42.3892836621,1
-82.9536979496,42.3917677453,1
-83.164393811,42.2633072051,0
-83.2388230593,42.3476958254,1
-83.1936205255,42.361518906,0
-83.1586460571,42.2676802683,0
-82.9223533605,42.4012148816,0
-82.9481240098,42.3796612815,0
-83.1409694998,42.3878664336,0
-83.0959931094,42.3844926112,0
-83.1601041847,42.3928447853,1
-83.1258747355,42.3175640322,0
-83.0952786475,42.3639014976,0
-83.1071755117,42.3686871437,0
-83.147894678,42.2866832175,1
-83.1477699219,42.2878736157,1
-83.0595704099,42.4349026099,0
-83.1055795943,42.4464354718,1
-82.9996318531,42.3602680062,0
-83.0939974062,42.4346547468,1
-83.0909860413,42.3625965587,1
-83.0996707478,42.3781844575,0
-83.1036480893,42.3351767052,1
-83.1581138435,42.4342856638,0
-83.039420862,42.4224799595,1
-83.222022949,42.4411977468,1
-83.2378538876,42.3531036033,0
-82.9910113268,42.3887766158,1
-82.9636809966,42.4306676634,1
-83.0126524178,42.3746380343,1
-82.9415548649,42.3767625791,1
-83.0321839174,42.3676765044,1
-83.1882898895,42.4243605525,0
-83.1301272055,42.3309229352,0
-82.9996878946,42.4420866572,1
-83.251930618,42.4097654931,0
-83.1949955918,42.4400624282,0
-83.1948836794,42.3532230503,1
-83.1689826,42.3692454,1
-83.0045047013,42.4116711954,1
-83.1430345249,42.3456982244,1
-83.1053975682,42.4417156665,1
-83.2222679305,42.3685194763,0
-83.183234311,42.3669356372,0
-83.1778769446,42.4148584789,1
-83.1400552763,42.4069955303,1
-83.1964854867,42.3656294808,1
-83.0269063184,42.3821375456,0
-83.109711054,42.4303116606,1
-82.9560471749,42.4120384838,1
-83.0806819204,42.4319364303,0
-83.0494783,42.3391886,1
-83.2426120304,42.3658676275,0
-83.1110456792,42.32875416,0
-83.1775837666,42.3523318775,0
-83.1348195394,42.4143183463,0
-83.1153082077,42.3041011583,1
-83.1476386955,42.4389911174,1
-83.1310523964,42.3992553891,0
-83.0922998623,42.3620964132,0
-83.1932927494,42.3647750748,1
-83.0147018582,42.3611361139,1
-83.2613989605,42.4194084631,0
-83.0579255541,42.4205577918,1
-83.0901820889,42.4247522472,0
-83.1433972372,42.4079042184,0
-83.0457538,42.331427,1
-83.0253270432,42.3636591642,0
-82.9890026116,42.4318016336,1
-82.9538326418,42.3982574828,1
-82.9341613156,42.394831083,1
-83.0163351673,42.3868492146,1
-83.1917261435,42.3712820286,0
-82.9762047739,42.4167949897,1
-83.0734426533,42.3469779853,0
-83.1869855356,42.3915417586,0
-82.955760777,42.4281631175,0
-83.1980426716,42.435674782,0
-83.04295365,42.3684657481,1
-83.0782407478,42.3505601405,0
-83.133069174,42.307225243,1
-82.9698703719,42.428855923,1
-83.1376513109,42.3875446584,0
-82.9496540168,42.3889469619,1
-83.0359487278,42.4182812879,0
-83.2847224651,42.4145402274,0
-83.2293513319,42.3883532838,1
-83.27958633,42.4333430855,1
-83.0140434104,42.3774099595,1
-83.2592259609,42.4115896046,1
-83.1240653014,42.35877373,0
-83.0640697191,42.3646486357,0
-83.1350674704,42.347349242,0
-83.0671328579,42.4095693188,1
-83.0243586524,42.3649861895,1
-83.0741114119,42.3371373535,0
-83.0457538,42.331427,1
-83.1556803488,42.3696572997,0
-83.1477699219,42.2878736157,1
-83.1811239435,42.427009304,0
-83.1086889943,42.3243543887,0
-83.0087664104,42.373231458,1
-82.9768194159,42.4272634978,1
-83.1426813902,42.3230014815,1
-82.9672132169,42.4492291125,0
-83.0031914256,42.371173894,0
-83.232911537,42.3341806856,0
-82.9722390962,42.4385602253,1
-83.2064343346,42.3759196869,0
-83.2450549629,42.3514010138,1
-83.2435280274,42.4125591068,0
-83.1904600347,42.4023555317,0
-83.122837243,42.3906427074,1
-83.0143913583,42.3644824088,0
-82.9700470142,42.429708475,1
-83.0034252497,42.4134728346,1
-82.9932641054,42.3777484699,0
-83.2710663246,42.4048328938,1
-82.9206498204,42.4067456626,0
-83.2259369413,42.4363110649,0
-82.9733735373,42.4367235579,1
-83.1427864762,42.3736014256,0
-83.2425289482,42.4147638074,0
-83.2531310362,42.3901347452,0
-82.9518710045,42.3637585168,1
-83.2678744596,42.4350618762,0
-83.1681766887,42.3626654195,0
-83.0204725684,42.431298019,1
-83.1859885898,42.4281433135,0
-83.1442589951,42.3793500806,0
-82.9548095761,42.4403826121,0
-83.2591761136,42.440312307,0
-83.1589238269,42.3748130281,0
-83.2070851786,42.3870316169,0
-83.1372618984,42.3345228133,1
-82.9509613216,42.3748014115,0
-83.2617021482,42.3672216933,0
-82.9702451003,42.4244938759,1
-83.1218939474,42.375845936,0
-83.230040418,42.3530134802,1
-82.9929906509,42.440923939,0
-83.1151516382,42.3315822927,1
-83.1083939221,42.4392166894,1
-83.0026294466,42.4244635307,0
-83.1825927473,42.3872184019,0
-83.0146063972,42.3385764033,0
-83.2429468738,42.3880391305,1
-83.120141593,42.4095551771,0
-83.1276903222,42.3010057369,0
-83.0153882653,42.3536568342,0
-83.1574076216,42.4323442728,0
-83.1129212179,42.3584978315,0
-83.2583135866,42.3964963651,1
-83.2378418847,42.4028291595,0
-83.1106345106,42.3998777867,1
-83.0317543329,42.4255601776,0
-83.1987666343,42.3528465943,0
-83.1006415516,42.3627431882,0
-82.9854586066,42.3636984431,1
-83.1573324809,42.2619942911,0
-82.9538786728,42.3991952938,0
-83.1235649074,42.3475890938,0
-82.9307397444,42.4121769917,0
-83.2143632889,42.4219490676,0
-83.2158425896,42.4057358798,0
-83.0705042812,42.3752108872,0
-82.9745410227,42.4076882575,0
-82.9724681912,42.42769492,1
-83.0180087107,42.4359367519,1
-83.1078860451,42.2957811553,0
-83.1446847426,42.3426206918,0
-82.9506077835,42.4011883491,1
-83.1208941801,42.3257312422,0
-83.0188796764,42.4186097398,1
-83.1037031447,42.429253276,0
-82.934269607,42.4041335045,0
-83.0181615622,42.3876445146,1
-83.1247358199,42.3783232729,0
-83.2064177515,42.4250774548,0
-83.236935161,42.3660047202,0
-83.0093800536,42.3457130325,0
-82.9927783143,42.3830678746,1
-83.0707300642,42.4465399799,1
-82.920153419,42.4131378636,0
-83.1315399464,42.3283648452,1
-82.9930095577,42.3654936576,1
-82.9761420542,42.4101278178,0
-83.1024154778,42.3740341384,1
-82.9520827503,42.4140380074,1
-83.0687335108,42.3406859015,0
-83.1323380073,42.4091942785,1
-83.2532936784,42.4344180584,0
-83.1858168892,42.3915720242,0
-82.9471060942,42.4095325821,0
-83.0962354218,42.3686559081,0
-83.2389139439,42.4159721652,1
-83.1059416115,42.3348930654,0
-83.2538639965,42.3955830377,1
-83.0109112366,42.4354015371,1
-83.0121776293,42.3905381802,0
-83.1859456876,42.405397518,0
-83.09047918,42.4307558036,1
-83.0722142115,42.3810507425,1
-83.12845784,42.3892379542,0
-83.1832376871,42.4159363384,0
-83.1091309067,42.3658240276,1
-82.9667513954,42.4020508662,1
-83.106606768,42.382206652,0
-83.271124267,42.40610971,0
-83.0869198793,42.433361836,1
-83.0070962993,42.3446674246,1
-83.2172021414,42.4280028496,0
-83.1338243134,42.4196348368,0
-83.035107517,42.3360696623,0
-83.0692873277,42.4213733653,1
-83.1494570228,42.2895857233,1
-83.1428296862,42.3806580884,0
-83.1435819564,42.3868449376,0
-83.0342712103,42.3664202184,1
-83.0881383404,42.4369728839,0
-83.0913530214,42.3672444778,0
-83.2473517327,42.4152351657,0
-82.9840542312,42.3726290589,0
-83.1483890326,42.3376272085,1
-83.2246013045,42.3593553906,0
-83.1793958419,42.4398463996,0
-83.0023356608,42.3804537874,1
-83.1065390604,42.3402097925,0
-82.9575785128,42.3981230983,0
-83.1373618384,42.3746045378,1
-83.1747766337,42.4435028236,0
-83.0320887841,42.3681034854,0
-83.2440271868,42.3551308667,0
-83.1345018427,42.3024615115,1
-83.2437976051,42.4406091102,0
-83.1848057955,42.3686995772,0
-83.1378143718,42.3377590248,1
-83.2283257335,42.3586596119,0
-83.1223619246,42.4092794132,1
-83.1192127642,42.3054914936,1
-83.0446250621,42.4328348315,0
-83.1158743275,42.2975237821,0
-83.1265507809,42.299278806,1
-83.0229786407,42.3841533884,1
-83.1208019146,42.3594634006,1
-83.1447432849,42.3796181296,0
-83.0773391569,42.4154141128,0
-83.1531537157,42.3817009275,0
-83.1469317356,42.2900536718,1
-83.0362662067,42.3547899684,1
-82.9257148207,42.4205369057,0
-83.2288333871,42.3397225445,1
-83.1145291335,42.3815990453,1
-83.118454027,42.333008551,1
-82.9771116288,42.3752031797,0
-83.029383678,42.338011683,0
-83.1110357088,42.3121207114,1
-83.1275249337,42.3330798196,0
-83.2028248659,42.3655431784,1
-83.1065384689,42.4327025234,1
-83.0884254266,42.4282069815,0
-83.0463105369,42.4329085281,0
-83.2397532327,42.3519583625,1
-83.1474899011,42.2888103285,1
-82.9282156595,42.4169532192,0
-83.2307035758,42.3931056853,1
-82.9897655072,42.4143878105,0
-83.1489108905,42.2911374217,1
-82.9582703353,42.4187771111,0
-83.0449646759,42.4404207761,0
-83.0316516288,42.3570211657,0
-82.9398874239,42.4009497374,1
-82.9484602888,42.4010286724,1
-83.0122783347,42.3669939656,0
-83.1549113758,42.3668939839,0
-83.0985526507,42.4271953068,1
-82.9688187034,42.4332050452,1
-82.988855659,42.3995393396,0
-83.1489412406,42.2868786447,1
-83.2481374823,42.3897756448,1
-83.2629728348,42.3539283347,0
-83.1540252402,42.3771860166,1
-83.1025536724,42.343774217,0
-83.075212123,42.3422967605,0
-83.2374847019,42.3566545522,1
-83.2220320897,42.3894747766,0
-83.1985888656,42.36451505,0
-83.1406810474,42.3334246063,1
-83.047177163,42.4286930103,0
-83.1932990355,42.3549045341,0
-82.9986409569,42.3878307769,0
-83.1584493026,42.2711497013,1
-83.2583436011,42.3933168071,1
-83.2175556,42.3775668,1
-83.0438766387,42.4138330158,0
-83.0951944495,42.4290618204,0
-83.1237523946,42.3021015049,1
-83.1508754051,42.2895910314,1
-83.0153844698,42.414403508,1
-83.0208184199,42.3739723215,1
-83.1041782308,42.3754200195,0
-83.1258362505,42.3590748613,1
-83.0281557743,42.4304193908,0
-83.2139187777,42.3657941862,0
-83.003860614,42.4152576787,0
-82.9649330536,42.4100695519,0
-82.9696744683,42.4229173612,1
-83.1604773453,42.3724662961,1
-83.0712361783,42.363267909,0
-82.9751770124,42.4248736239,0
-83.0998513,42.3310222,1
-82.9417310643,42.3929213277,0
-83.0318183437,42.3669215589,0
-83.1716740995,42.387331545,1
-82.9699869782,42.4364169157,1
-83.1630621027,42.4171129646,1
-83.2366209429,42.3529537662,1
-82.9169055184,42.421325703,0
-82.9885791059,42.374881001,0
-83.1671905496,42.3702608343,1
-83.0770231117,42.4222046519,1
-83.0449993725,42.4056030237,0
-83.2243375292,42.3530082953,1
-83.0362103009,42.3484783526,0
-83.2186033162,42.340426193,1
-83.1169982034,42.3357496352,1
-83.1109820575,42.3851022259,0
-83.2371771869,42.3727777499,0
-82.9833834134,42.4151609388,1
-83.160937251,42.4390300718,0
-83.1565458276,42.3700728946,0
-83.2272814432,42.345782174,0
-83.2557516034,42.3965614323,1
-83.2212102961,42.4283850824,0
-83.1375438956,42.3274302411,1
-83.1485140921,42.3393743831,0
-82.9758847988,42.4212455547,1
-83.1071336627,42.4248001334,0
-83.0531394656,42.4211840771,0
-83.2294435179,42.3382989143,0
-83.0479247553,42.416827145,0
-83.0705938162,42.354465141,0
-83.1031549385,42.3185454327,0
-82.9368288512,42.404958035,0
-83.1841136849,42.4021929953,1
-82.9914397541,42.4253129192,0
-83.0498051163,42.3711055296,0
-83.2245873728,42.3417985754,1
-83.11591445,42.3389489555,0
-83.0449548759,42.4168896037,1
-83.192768718,42.3837219694,1
-83.2508630501,42.4015308931,1
-83.1958987077,42.402940304,1
-83.1338099882,42.3415076575,1
-83.0913110308,42.42523411,0
-83.1369329145,42.3803495578,1
-83.2515271506,42.4330305391,1
-82.9980255528,42.4319893153,0
-83.1379424421,42.3354506715,1
-83.2571176908,42.3950516815,1
-82.9885384573,42.3978694306,0
-83.2710663246,42.4048328938,1
-83.1410299112,42.3474362266,0
-83.0355919715,42.3622095413,1
-83.1480549602,42.2909220499,1
-82.9817894358,42.3643113912,0
-82.9951218538,42.3656296714,0
-83.1292215244,42.3019578531,1
-83.0141592345,42.3757292815,1
-82.9724959672,42.4436997627,0
-83.261963028,42.3941169339,1
-83.071555535,42.4314772079,0
-83.1458292044,42.3498435016,1
-83.1074219391,42.3101355073,0
-83.1054006342,42.3431541704,0
-83.1667929711,42.3990409897,0
-83.0498993598,42.4164267203,0
-82.9842215674,42.4020646937,0
-83.2340195654,42.3650010353,0
-83.1166279446,42.3352432059,1
-83.246423539,42.4039880542,0
-83.1582220109,42.3846189407,1
-82.9563609185,42.4041274355,1
-83.2367157437,42.3929382898,0
-83.1835309379,42.3852870791,0
-83.0943384809,42.3589766354,0
-83.0551241114,42.3412594068,1
-83.0060781384,42.4159548477,0
-83.1447929609,42.2826465828,1
-83.1500698811,42.3548785612,0
-82.9644215494,42.4333410544,1
-83.2477873445,42.3971895055,1
-83.1763578499,42.3716759701,0
-82.9353372695,42.3658467782,1
-83.1243868611,42.3087794427,1
-83.0088750438,42.426244526,0
-82.9668569555,42.4185767294,1
-83.1627385612,42.4418880705,0
-83.0009733022,42.3715568086,0
-83.22076324,42.3521194311,1
-83.1584493026,42.2711497013,1
-83.1431676374,42.3475893632,1
-83.2451922418,42.3542233146,1
-83.1486745513,42.2924003353,1
-82.9940079948,42.3558564646,0
-82.9946136909,42.3741990633,0
-83.1094599811,42.4442208223,0
-82.9610339163,42.4307112047,1
-83.0121104105,42.361823115,1
-83.265980189,42.3670972579,0
-83.1209500457,42.3579113463,1
-83.1042441557,42.4422066315,0
-83.1372416269,42.3256163872,1
-83.1335010556,42.3944994598,0
-83.2108091194,42.3451372768,1
-83.0328629354,42.3842510897,0
-83.0394254698,42.4363837658,0
-83.02064646,42.4338166243,0
-83.1135384456,42.347704696,0
-83.1164568982,42.3065939349,0
-83.2011382893,42.3503416945,1
-82.9913571401,42.3769673366,0
-83.1722766285,42.3751792893,1
-83.2217140181,42.3591791644,1
-83.246102041,42.4285803348,1
-83.1055490938,42.4354167365,1
-82.9946046213,42.4368507044,0
-83.0735524385,42.3805423464,1
-82.9716064979,42.4187748311,1
-82.9480426392,42.4318225293,1
-83.2078041258,42.4350457513,0
-83.1249978965,42.3504263506,1
-83.1388549603,42.3168944376,0
-83.0659015628,42.423069876,0
-83.0571869849,42.4096840227,0
-83.1032294916,42.367536611,1
-83.1472001912,42.3723802969,0
-83.1313553668,42.343480006,0
-83.0327716944,42.4427710745,1
-82.9851815401,42.3663316599,1
-83.1725209467,42.3681311442,0
-83.2468574651,42.4256135338,0
-83.0966949452,42.3868750611,0
-82.9642603287,42.4115311769,0
-83.0244016986,42.4152306441,0
-83.2196300876,42.3545043809,1
-83.086156316,42.3778784969,0
-83.129507438,42.4160530153,0
-83.2415810679,42.3666389297,0
-83.1285950865,42.3012153159,1
-83.1058855278,42.4258759989,1
-83.1330164879,42.4098222502,1
-83.1296306705,42.3130791856,1
-83.2038274908,42.3704258831,1
-83.054293704,42.437210265,0
-82.9967264497,42.364780331,0
-83.1489625436,42.3284028565,1
-83.1072911207,42.3905772598,1
-83.0321989059,42.4371475832,1
-83.2106378061,42.3973130082,0
-82.9742252246,42.423635005,1
-83.1396275642,42.3804884308,1
-83.1997591656,42.3472322004,0
-83.2118245069,42.3415849051,1
-83.1337956217,42.3046549549,1
-83.0978993393,42.3236103536,0
-83.0547582776,42.3396224173,0
-82.9710832249,42.42254834,1
-83.0999056067,42.3456976092,1
-82.9825276532,42.3627221039,1
-83.1477699219,42.2878736157,1
-82.9970387681,42.3935201089,1
-83.1200028933,42.3343158382,1
-83.2557504615,42.3969347178,1
-82.9602340215,42.4257644109,1
-82.9867624941,42.374348942,0
-83.2513980468,42.395330051,0
-83.1478629757,42.2858927304,1
-83.2035675935,42.3494969074,1
-83.1059178659,42.4443520984,1
-83.1573065571,42.4294557953,0
-82.9687859597,42.4229259431,1
-83.0402805997,42.4179187344,0
-83.0780868444,42.3502910769,0
-83.232269557,42.3434598919,0
-83.0251794333,42.3647540382,0
-83.1920315195,42.3904090405,0
-83.0382177594,42.3485605286,0
-83.0202785068,42.3634267729,0
-83.0976384379,42.4433155327,1
-83.2199497704,42.3968732533,0
-83.2384298578,42.4281804112,1
-83.1154892189,42.4078818542,0
-82.9360964921,42.4214251525,1
-82.9878064905,42.4269979362,0
-83.2142317715,42.3758718706,0
-83.1759557603,42.3812345833,0
-83.0800323937,42.3836541342,0
-83.0653479408,42.3728002075,0
-83.1151805723,42.3267312932,0
-83.0571521085,42.3454526734,0
-83.2413072452,42.4392638246,0
-82.9560730734,42.4184992464,0
-83.2385006945,42.3746566505,0
-83.1936478057,42.3621907188,0
-82.9946476524,42.3937259158,1
-83.2187561332,42.4421589506,1
-83.1465664701,42.2874266796,1
-83.1699375383,42.3625363557,0
-83.1146837114,42.3847411965,0
-83.0820894466,42.3503508277,0
-83.0041455313,42.39418695,0
-83.1402636275,42.3587672402,0
-83.0243803644,42.4281671411,0
-83.1286596355,42.3584238404,1
-83.1001608815,42.4282008351,0
-83.0895422877,42.3829505069,0
-83.1733159006,42.4300046517,0
-82.916827284,42.4040761628,1
-83.1086024647,42.3808952768,0
-83.1745101919,42.3684823716,1
-83.2293884994,42.3368590058,1
-83.2183330199,42.3520475865,1
-83.1515801651,42.2869432637,1
-83.1208843796,42.2833921458,1
-83.1125049526,42.3483373957,1
-83.1202038065,42.3096994401,1
-83.260758826,42.349405679,0
-83.2234839335,42.3694645731,0
-83.2423382678,42.4214365846,1
-83.2269201179,42.3896529262,0
-83.1491843343,42.287399696,1
-83.0210489372,42.4459756759,0
-83.1416795719,42.3791170473,0
-83.1502758545,42.2873951429,1
-83.040949627,42.4254796972,0
-83.1290159992,42.3399313299,1
-82.9886229608,42.4028308161,0
-83.1174697779,42.3857404566,0
-82.9171143196,42.4083347026,0
-83.2507798495,42.3946868449,1
-82.9440061114,42.3777379968,1
-83.1588057141,42.3722900848,0
-83.1232940899,42.3147390151,1
-83.0575449726,42.3306280491,1
-82.9561196439,42.4394690854,1
-83.080653911,42.4219801386,1
-83.0513320876,42.4055614786,0
-82.9963841633,42.4204588039,1
-83.0845719666,42.3647281053,1
-83.1148268666,42.3951265202,1
-83.1099903114,42.3935981773,1
-83.042686429,42.3698338912,1
-83.1185240533,42.3910093228,1
-82.9734928916,42.4103971532,0
-82.9888006851,42.4407370982,1
-82.9955945331,42.4135179833,0
-82.9919842472,42.4179190768,1
-83.1450202079,42.387068886,0
-83.1248927098,42.303078988,1
-83.0817805106,42.42497662,1
-83.0191574908,42.4351207831,0
-83.2626798457,42.3499511404,0
-83.2188185954,42.3688816306,0
-83.2304742677,42.3516099552,1
-83.019909355,42.3716741933,1
-83.1636168796,42.3691898956,0
-83.0815596662,42.3162896151,0
-83.1410998378,42.339793089,0
-83.1299906474,42.3699943741,0
-83.0422857228,42.3730659657,0
