,long,lat,crime_inc
74691,-83.0464,42.3348,1
74692,-83.0464,42.3349,2
74693,-83.0464,42.335,3
74694,-83.0464,42.3351,3
74695,-83.0464,42.3358,1
74696,-83.0464,42.336,1
74697,-83.0464,42.3361,2
74698,-83.0464,42.3368,1
74699,-83.0464,42.337,1
74700,-83.0464,42.3382,1
74701,-83.0464,42.3386,2
74702,-83.0464,42.3387,1
74703,-83.0464,42.3388,5
74704,-83.0464,42.3512,1
74705,-83.0464,42.3519,1
74706,-83.0464,42.3524,1
74707,-83.0464,42.3746,1
74708,-83.0464,42.3749,1
74709,-83.0464,42.4117,1
74710,-83.0464,42.4119,1
74711,-83.0464,42.4359,1
74712,-83.0464,42.4446,1
74713,-83.0464,42.4461,1
74714,-83.0463,42.3284,1
74715,-83.0463,42.3285,1
74716,-83.0463,42.3303,1
74717,-83.0463,42.3305,1
74718,-83.0463,42.3306,1
74719,-83.0463,42.3315,1
74720,-83.0463,42.3331,1
74721,-83.0463,42.3336,1
74722,-83.0463,42.3343,3
74723,-83.0463,42.3348,2
74724,-83.0463,42.3349,2
74725,-83.0463,42.335,2
74726,-83.0463,42.3351,1
74727,-83.0463,42.3352,1
74728,-83.0463,42.3359,1
74729,-83.0463,42.336,1
74730,-83.0463,42.3361,2
74731,-83.0463,42.3369,1
74732,-83.0463,42.3385,1
74733,-83.0463,42.3387,2
74734,-83.0463,42.3388,1
74735,-83.0463,42.3475,1
74736,-83.0463,42.3512,1
74737,-83.0463,42.3513,1
74738,-83.0463,42.3741,1
74739,-83.0463,42.3743,1
74740,-83.0463,42.3744,2
74741,-83.0463,42.3877,1
74742,-83.0463,42.3878,3
74743,-83.0463,42.3879,3
74744,-83.0463,42.4058,1
74745,-83.0463,42.406,1
74746,-83.0463,42.4125,1
74747,-83.0463,42.4131,1
74748,-83.0463,42.4298,1
74749,-83.0463,42.4407,1
74750,-83.0463,42.4475,1
74751,-83.0462,42.3281,1
74752,-83.0462,42.329,1
74753,-83.0462,42.3291,1
74754,-83.0462,42.3302,1
74755,-83.0462,42.3304,1
74756,-83.0462,42.3307,2
74757,-83.0462,42.3317,1
74758,-83.0462,42.332,1
74759,-83.0462,42.3321,1
74760,-83.0462,42.3331,1
74761,-83.0462,42.3333,1
74762,-83.0462,42.3339,1
74763,-83.0462,42.3341,1
74764,-83.0462,42.3342,1
74765,-83.0462,42.3343,1
74766,-83.0462,42.3344,1
74767,-83.0462,42.3348,1
74768,-83.0462,42.3349,3
74769,-83.0462,42.3351,1
74770,-83.0462,42.3353,1
74771,-83.0462,42.3358,1
74772,-83.0462,42.3511,1
74773,-83.0462,42.3512,1
74774,-83.0462,42.3513,1
74775,-83.0462,42.3526,1
74776,-83.0462,42.3743,1
74777,-83.0462,42.3876,6
74778,-83.0462,42.3877,4
74779,-83.0462,42.3878,2
74780,-83.0462,42.3879,2
74781,-83.0462,42.4062,1
74782,-83.0462,42.4116,1
74783,-83.0462,42.4117,1
74784,-83.0462,42.4147,1
74785,-83.0462,42.415,2
74786,-83.0462,42.4208,1
74787,-83.0462,42.4317,1
74788,-83.0462,42.4407,1
74789,-83.0461,42.3288,1
74790,-83.0461,42.3289,1
74791,-83.0461,42.329,1
74792,-83.0461,42.3291,1
74793,-83.0461,42.3294,1
74794,-83.0461,42.3306,1
74795,-83.0461,42.3309,2
74796,-83.0461,42.3315,1
74797,-83.0461,42.3323,2
74798,-83.0461,42.3324,2
74799,-83.0461,42.3331,1
74800,-83.0461,42.3341,1
74801,-83.0461,42.3349,2
74802,-83.0461,42.3351,2
74803,-83.0461,42.3352,1
74804,-83.0461,42.3357,1
74805,-83.0461,42.3511,1
74806,-83.0461,42.3522,1
74807,-83.0461,42.3525,1
74808,-83.0461,42.3527,1
74809,-83.0461,42.3735,1
74810,-83.0461,42.3738,1
74811,-83.0461,42.3875,2
74812,-83.0461,42.3876,4
74813,-83.0461,42.3877,6
74814,-83.0461,42.3878,8
74815,-83.0461,42.3879,7
74816,-83.0461,42.4118,1
74817,-83.0461,42.4119,1
74818,-83.0461,42.4127,1
74819,-83.0461,42.4149,1
74820,-83.0461,42.4332,1
74821,-83.0461,42.4446,1
74822,-83.0461,42.4454,1
74823,-83.046,42.3259,1
74824,-83.046,42.3288,3
74825,-83.046,42.329,2
74826,-83.046,42.3291,1
74827,-83.046,42.3294,1
74828,-83.046,42.3313,1
74829,-83.046,42.3319,1
74830,-83.046,42.332,1
74831,-83.046,42.3341,1
74832,-83.046,42.3345,1
74833,-83.046,42.3354,1
74834,-83.046,42.3355,1
74835,-83.046,42.3509,1
74836,-83.046,42.352,1
74837,-83.046,42.3738,1
74838,-83.046,42.3739,1
74839,-83.046,42.3875,2
74840,-83.046,42.3876,6
74841,-83.046,42.3877,4
74842,-83.046,42.3878,9
74843,-83.046,42.3879,1
74844,-83.046,42.4087,1
74845,-83.046,42.415,1
74846,-83.046,42.4182,1
74847,-83.046,42.4298,1
74848,-83.046,42.4309,2
74849,-83.046,42.4323,1
74850,-83.046,42.4334,1
74851,-83.0459,42.3289,1
74852,-83.0459,42.3291,2
74853,-83.0459,42.3294,1
74854,-83.0459,42.3295,1
74855,-83.0459,42.3349,2
74856,-83.0459,42.3354,1
74857,-83.0459,42.3358,1
74858,-83.0459,42.3359,1
74859,-83.0459,42.3365,1
74860,-83.0459,42.3376,1
74861,-83.0459,42.3876,2
74862,-83.0459,42.3877,5
74863,-83.0459,42.3878,2
74864,-83.0459,42.3879,3
74865,-83.0459,42.4087,1
74866,-83.0459,42.4122,1
74867,-83.0459,42.4387,1
74868,-83.0459,42.4454,1
74869,-83.0459,42.4455,1
74870,-83.0459,42.4467,1
74871,-83.0458,42.3258,1
74872,-83.0458,42.3261,1
74873,-83.0458,42.3288,1
74874,-83.0458,42.3294,1
74875,-83.0458,42.3321,1
74876,-83.0458,42.3347,1
74877,-83.0458,42.3364,1
74878,-83.0458,42.3366,1
74879,-83.0458,42.3373,1
74880,-83.0458,42.3374,1
74881,-83.0458,42.3479,1
74882,-83.0458,42.3509,1
74883,-83.0458,42.3522,1
74884,-83.0458,42.3592,2
74885,-83.0458,42.3594,1
74886,-83.0458,42.37,1
74887,-83.0458,42.3737,1
74888,-83.0458,42.4086,1
74889,-83.0458,42.4455,1
74890,-83.0458,42.4456,1
74891,-83.0457,42.3258,1
74892,-83.0457,42.3263,1
74893,-83.0457,42.3269,1
74894,-83.0457,42.3302,1
74895,-83.0457,42.3306,1
74896,-83.0457,42.3326,1
74897,-83.0457,42.3342,1
74898,-83.0457,42.3345,1
74899,-83.0457,42.3347,2
74900,-83.0457,42.3354,3
74901,-83.0457,42.3358,1
74902,-83.0457,42.3372,2
74903,-83.0457,42.3375,2
74904,-83.0457,42.3592,1
74905,-83.0457,42.3594,1
74906,-83.0457,42.3595,2
74907,-83.0457,42.3665,1
74908,-83.0457,42.4088,1
74909,-83.0457,42.4118,1
74910,-83.0457,42.412,1
74911,-83.0457,42.4121,1
74912,-83.0457,42.4267,1
74913,-83.0456,42.3258,1
74914,-83.0456,42.3282,2
74915,-83.0456,42.3283,1
74916,-83.0456,42.3286,1
74917,-83.0456,42.33,1
74918,-83.0456,42.3303,1
74919,-83.0456,42.3308,1
74920,-83.0456,42.3327,1
74921,-83.0456,42.3328,2
74922,-83.0456,42.333,1
74923,-83.0456,42.3346,1
74924,-83.0456,42.3347,1
74925,-83.0456,42.3354,1
74926,-83.0456,42.3355,1
74927,-83.0456,42.3356,1
74928,-83.0456,42.3369,1
74929,-83.0456,42.3372,2
74930,-83.0456,42.3374,2
74931,-83.0456,42.3376,1
74932,-83.0456,42.3511,1
74933,-83.0456,42.3592,2
74934,-83.0456,42.3593,1
74935,-83.0456,42.3594,1
74936,-83.0456,42.3728,1
74937,-83.0456,42.4166,1
74938,-83.0456,42.4204,1
74939,-83.0456,42.4214,1
74940,-83.0456,42.4278,1
74941,-83.0456,42.4467,1
74942,-83.0455,42.3269,1
74943,-83.0455,42.3283,1
74944,-83.0455,42.3285,1
74945,-83.0455,42.3286,1
74946,-83.0455,42.329,1
74947,-83.0455,42.33,1
74948,-83.0455,42.3327,1
74949,-83.0455,42.3328,1
74950,-83.0455,42.3329,2
74951,-83.0455,42.333,1
74952,-83.0455,42.3344,1
74953,-83.0455,42.3363,1
74954,-83.0455,42.3368,1
74955,-83.0455,42.3372,1
74956,-83.0455,42.3373,1
74957,-83.0455,42.3375,1
74958,-83.0455,42.344,1
74959,-83.0455,42.3441,1
74960,-83.0455,42.3481,1
74961,-83.0455,42.3691,1
74962,-83.0455,42.3729,1
74963,-83.0455,42.4079,1
74964,-83.0455,42.408,1
74965,-83.0455,42.4082,1
74966,-83.0455,42.412,2
74967,-83.0455,42.4133,1
74968,-83.0455,42.4153,1
74969,-83.0455,42.4173,1
74970,-83.0455,42.4177,1
74971,-83.0455,42.4204,1
74972,-83.0455,42.4206,1
74973,-83.0455,42.4265,1
74974,-83.0455,42.43,1
74975,-83.0455,42.4313,1
74976,-83.0455,42.4339,1
74977,-83.0455,42.4464,1
74978,-83.0455,42.4475,1
74979,-83.0454,42.3263,2
74980,-83.0454,42.3265,2
74981,-83.0454,42.3269,1
74982,-83.0454,42.3284,2
74983,-83.0454,42.3285,3
74984,-83.0454,42.3292,1
74985,-83.0454,42.3301,1
74986,-83.0454,42.3302,2
74987,-83.0454,42.3306,1
74988,-83.0454,42.3311,1
74989,-83.0454,42.333,1
74990,-83.0454,42.3346,1
74991,-83.0454,42.3349,1
74992,-83.0454,42.3355,1
74993,-83.0454,42.3371,1
74994,-83.0454,42.3375,1
74995,-83.0454,42.3378,1
74996,-83.0454,42.3379,4
74997,-83.0454,42.338,4
74998,-83.0454,42.3381,3
74999,-83.0454,42.3382,1
75000,-83.0454,42.3396,1
75001,-83.0454,42.3442,1
75002,-83.0454,42.3513,1
75003,-83.0454,42.3535,1
75004,-83.0454,42.3596,1
75005,-83.0454,42.4065,1
75006,-83.0454,42.4119,1
75007,-83.0454,42.4144,1
75008,-83.0454,42.4175,1
75009,-83.0454,42.4204,1
75010,-83.0454,42.4315,1
75011,-83.0454,42.4402,1
75012,-83.0453,42.3261,1
75013,-83.0453,42.3262,1
75014,-83.0453,42.3264,2
75015,-83.0453,42.3284,1
75016,-83.0453,42.3287,2
75017,-83.0453,42.3288,1
75018,-83.0453,42.3289,1
75019,-83.0453,42.3291,2
75020,-83.0453,42.3294,1
75021,-83.0453,42.3298,1
75022,-83.0453,42.3299,1
75023,-83.0453,42.3304,1
75024,-83.0453,42.3307,1
75025,-83.0453,42.3329,1
75026,-83.0453,42.333,1
75027,-83.0453,42.3346,3
75028,-83.0453,42.3347,1
75029,-83.0453,42.3349,1
75030,-83.0453,42.3354,1
75031,-83.0453,42.3355,1
75032,-83.0453,42.3378,2
75033,-83.0453,42.3379,2
75034,-83.0453,42.338,5
75035,-83.0453,42.3381,5
75036,-83.0453,42.3512,1
75037,-83.0453,42.3713,1
75038,-83.0453,42.406,2
75039,-83.0453,42.4156,1
75040,-83.0453,42.4175,1
75041,-83.0453,42.4301,1
75042,-83.0453,42.4352,1
75043,-83.0453,42.4372,1
75044,-83.0453,42.4401,1
75045,-83.0453,42.4442,1
75046,-83.0452,42.3262,1
75047,-83.0452,42.3263,2
75048,-83.0452,42.3264,1
75049,-83.0452,42.3297,1
75050,-83.0452,42.3298,3
75051,-83.0452,42.3305,1
75052,-83.0452,42.3345,1
75053,-83.0452,42.3346,3
75054,-83.0452,42.3347,3
75055,-83.0452,42.3348,2
75056,-83.0452,42.3378,6
75057,-83.0452,42.3379,3
75058,-83.0452,42.338,2
75059,-83.0452,42.3381,1
75060,-83.0452,42.3382,3
75061,-83.0452,42.348,1
75062,-83.0452,42.3513,1
75063,-83.0452,42.4088,1
75064,-83.0452,42.4217,2
75065,-83.0452,42.4278,2
75066,-83.0452,42.4284,1
75067,-83.0452,42.4305,1
75068,-83.0452,42.4356,1
75069,-83.0452,42.437,1
75070,-83.0452,42.4382,1
75071,-83.0451,42.3263,1
75072,-83.0451,42.3264,1
75073,-83.0451,42.3288,1
75074,-83.0451,42.3289,1
75075,-83.0451,42.3295,1
75076,-83.0451,42.3296,2
75077,-83.0451,42.3297,1
75078,-83.0451,42.3309,2
75079,-83.0451,42.3311,1
75080,-83.0451,42.3345,1
75081,-83.0451,42.3347,1
75082,-83.0451,42.3348,2
75083,-83.0451,42.335,1
75084,-83.0451,42.3353,3
75085,-83.0451,42.3354,1
75086,-83.0451,42.3356,1
75087,-83.0451,42.3378,1
75088,-83.0451,42.3379,7
75089,-83.0451,42.338,3
75090,-83.0451,42.3381,6
75091,-83.0451,42.3382,1
75092,-83.0451,42.3481,1
75093,-83.0451,42.3535,1
75094,-83.0451,42.3722,1
75095,-83.0451,42.4101,1
75096,-83.0451,42.4116,1
75097,-83.0451,42.4127,2
75098,-83.0451,42.4144,1
75099,-83.0451,42.4156,1
75100,-83.0451,42.4157,1
75101,-83.0451,42.4264,1
75102,-83.0451,42.4307,1
75103,-83.0451,42.4368,1
75104,-83.0451,42.437,1
75105,-83.0451,42.4461,1
75106,-83.045,42.3264,1
75107,-83.045,42.3289,1
75108,-83.045,42.3292,1
75109,-83.045,42.3295,1
75110,-83.045,42.3297,4
75111,-83.045,42.3314,1
75112,-83.045,42.3327,1
75113,-83.045,42.3337,1
75114,-83.045,42.3344,1
75115,-83.045,42.3346,1
75116,-83.045,42.3348,1
75117,-83.045,42.3349,1
75118,-83.045,42.3352,2
75119,-83.045,42.3354,2
75120,-83.045,42.3356,2
75121,-83.045,42.336,1
75122,-83.045,42.3379,1
75123,-83.045,42.3381,1
75124,-83.045,42.3382,1
75125,-83.045,42.3689,1
75126,-83.045,42.3694,1
75127,-83.045,42.405,1
75128,-83.045,42.4059,1
75129,-83.045,42.4116,1
75130,-83.045,42.4351,1
75131,-83.045,42.441,1
75132,-83.0449,42.3288,2
75133,-83.0449,42.3292,1
75134,-83.0449,42.3293,2
75135,-83.0449,42.3294,1
75136,-83.0449,42.3295,1
75137,-83.0449,42.334,1
75138,-83.0449,42.3348,2
75139,-83.0449,42.3352,4
75140,-83.0449,42.3354,3
75141,-83.0449,42.3355,4
75142,-83.0449,42.3526,1
75143,-83.0449,42.4313,1
75144,-83.0449,42.4314,1
75145,-83.0449,42.4316,1
75146,-83.0449,42.4326,1
75147,-83.0449,42.4382,1
75148,-83.0449,42.4405,1
75149,-83.0448,42.329,3
75150,-83.0448,42.3291,2
75151,-83.0448,42.3294,1
75152,-83.0448,42.3317,1
75153,-83.0448,42.3337,1
75154,-83.0448,42.3344,1
75155,-83.0448,42.3349,1
75156,-83.0448,42.3352,3
75157,-83.0448,42.3354,1
75158,-83.0448,42.3355,1
75159,-83.0448,42.3363,1
75160,-83.0448,42.3484,1
75161,-83.0448,42.3524,1
75162,-83.0448,42.3718,1
75163,-83.0448,42.4119,2
75164,-83.0448,42.4129,1
75165,-83.0448,42.4142,1
75166,-83.0448,42.4297,1
75167,-83.0448,42.4307,1
75168,-83.0448,42.4333,1
75169,-83.0448,42.4376,1
75170,-83.0448,42.4384,1
75171,-83.0448,42.4385,1
75172,-83.0448,42.4392,1
75173,-83.0447,42.3285,1
75174,-83.0447,42.3286,2
75175,-83.0447,42.3288,1
75176,-83.0447,42.329,1
75177,-83.0447,42.3293,2
75178,-83.0447,42.3305,1
75179,-83.0447,42.3306,1
75180,-83.0447,42.3314,1
75181,-83.0447,42.3318,1
75182,-83.0447,42.332,1
75183,-83.0447,42.3326,1
75184,-83.0447,42.3331,1
75185,-83.0447,42.3337,1
75186,-83.0447,42.3338,1
75187,-83.0447,42.334,2
75188,-83.0447,42.3344,1
75189,-83.0447,42.3352,3
75190,-83.0447,42.3353,2
75191,-83.0447,42.3354,1
75192,-83.0447,42.3355,1
75193,-83.0447,42.3358,1
75194,-83.0447,42.3368,2
75195,-83.0447,42.3487,1
75196,-83.0447,42.3517,1
75197,-83.0447,42.3524,1
75198,-83.0447,42.3525,2
75199,-83.0447,42.3528,2
75200,-83.0447,42.3718,1
75201,-83.0447,42.4048,1
75202,-83.0447,42.4119,2
75203,-83.0447,42.43,1
75204,-83.0447,42.4336,1
75205,-83.0447,42.4353,1
75206,-83.0447,42.438,1
75207,-83.0447,42.4389,1
75208,-83.0446,42.3283,1
75209,-83.0446,42.3284,1
75210,-83.0446,42.3285,1
75211,-83.0446,42.3288,2
75212,-83.0446,42.3291,2
75213,-83.0446,42.3292,2
75214,-83.0446,42.3312,1
75215,-83.0446,42.3314,2
75216,-83.0446,42.3316,1
75217,-83.0446,42.3317,1
75218,-83.0446,42.332,2
75219,-83.0446,42.3321,1
75220,-83.0446,42.3324,1
75221,-83.0446,42.3325,1
75222,-83.0446,42.3338,1
75223,-83.0446,42.3339,4
75224,-83.0446,42.334,1
75225,-83.0446,42.3343,1
75226,-83.0446,42.3344,2
75227,-83.0446,42.3345,1
75228,-83.0446,42.3356,2
75229,-83.0446,42.3357,1
75230,-83.0446,42.338,1
75231,-83.0446,42.4126,1
75232,-83.0446,42.413,1
75233,-83.0446,42.4132,1
75234,-83.0446,42.4354,1
75235,-83.0446,42.4355,1
75236,-83.0446,42.4394,1
75237,-83.0446,42.4476,1
75238,-83.0445,42.3282,1
75239,-83.0445,42.3284,1
75240,-83.0445,42.3285,3
75241,-83.0445,42.3286,1
75242,-83.0445,42.3287,1
75243,-83.0445,42.3292,1
75244,-83.0445,42.3305,1
75245,-83.0445,42.3313,1
75246,-83.0445,42.332,1
75247,-83.0445,42.3338,1
75248,-83.0445,42.334,2
75249,-83.0445,42.3357,1
75250,-83.0445,42.3359,4
75251,-83.0445,42.3458,1
75252,-83.0445,42.3528,1
75253,-83.0445,42.3758,1
75254,-83.0445,42.4119,1
75255,-83.0445,42.413,1
75256,-83.0445,42.4315,1
75257,-83.0445,42.4318,1
75258,-83.0445,42.4341,1
75259,-83.0445,42.4346,1
75260,-83.0445,42.4355,2
75261,-83.0445,42.4474,1
75262,-83.0444,42.3284,1
75263,-83.0444,42.3285,1
75264,-83.0444,42.3286,2
75265,-83.0444,42.3287,1
75266,-83.0444,42.329,1
75267,-83.0444,42.3314,1
75268,-83.0444,42.3316,1
75269,-83.0444,42.3325,2
75270,-83.0444,42.3339,1
75271,-83.0444,42.3344,2
75272,-83.0444,42.3345,1
75273,-83.0444,42.3358,1
75274,-83.0444,42.3359,1
75275,-83.0444,42.336,1
75276,-83.0444,42.3377,1
75277,-83.0444,42.338,1
75278,-83.0444,42.35,1
75279,-83.0444,42.3526,1
75280,-83.0444,42.4059,1
75281,-83.0444,42.412,1
75282,-83.0444,42.4264,1
75283,-83.0444,42.4287,1
75284,-83.0444,42.4298,1
75285,-83.0444,42.4349,1
75286,-83.0444,42.4381,1
75287,-83.0444,42.4382,1
75288,-83.0444,42.4469,1
75289,-83.0444,42.4476,1
75290,-83.0444,42.4478,1
75291,-83.0443,42.3283,1
75292,-83.0443,42.3286,1
75293,-83.0443,42.3288,1
75294,-83.0443,42.3312,1
75295,-83.0443,42.3313,1
75296,-83.0443,42.3314,1
75297,-83.0443,42.3315,1
75298,-83.0443,42.3316,1
75299,-83.0443,42.3341,2
75300,-83.0443,42.3342,2
75301,-83.0443,42.3344,2
75302,-83.0443,42.3345,1
75303,-83.0443,42.3361,1
75304,-83.0443,42.3378,1
75305,-83.0443,42.338,1
75306,-83.0443,42.3464,1
75307,-83.0443,42.3493,1
75308,-83.0443,42.3796,1
75309,-83.0443,42.4123,1
75310,-83.0443,42.4274,1
75311,-83.0443,42.4408,1
75312,-83.0443,42.4468,1
75313,-83.0443,42.4469,1
75314,-83.0443,42.4475,1
75315,-83.0443,42.4478,1
75316,-83.0442,42.3285,1
75317,-83.0442,42.3287,1
75318,-83.0442,42.3307,1
75319,-83.0442,42.3308,1
75320,-83.0442,42.331,1
75321,-83.0442,42.3315,1
75322,-83.0442,42.3318,1
75323,-83.0442,42.3319,1
75324,-83.0442,42.332,2
75325,-83.0442,42.3321,1
75326,-83.0442,42.3344,1
75327,-83.0442,42.3351,1
75328,-83.0442,42.3352,1
75329,-83.0442,42.3359,1
75330,-83.0442,42.371,1
75331,-83.0442,42.3796,1
75332,-83.0442,42.3797,1
75333,-83.0442,42.4091,1
75334,-83.0442,42.4092,1
75335,-83.0442,42.4117,1
75336,-83.0442,42.412,1
75337,-83.0442,42.4269,1
75338,-83.0442,42.4299,1
75339,-83.0442,42.4476,1
75340,-83.0441,42.3286,3
75341,-83.0441,42.3288,1
75342,-83.0441,42.3309,2
75343,-83.0441,42.3318,2
75344,-83.0441,42.3319,1
75345,-83.0441,42.3321,1
75346,-83.0441,42.3331,1
75347,-83.0441,42.3343,2
75348,-83.0441,42.3344,1
75349,-83.0441,42.3348,1
75350,-83.0441,42.3352,1
75351,-83.0441,42.336,1
75352,-83.0441,42.3361,2
75353,-83.0441,42.3362,1
75354,-83.0441,42.3504,1
75355,-83.0441,42.3656,1
75356,-83.0441,42.3708,1
75357,-83.0441,42.3711,1
75358,-83.0441,42.3798,1
75359,-83.0441,42.3944,1
75360,-83.0441,42.4049,1
75361,-83.0441,42.4093,3
75362,-83.0441,42.4116,1
75363,-83.0441,42.4313,1
75364,-83.0441,42.439,1
75365,-83.0441,42.4406,1
75366,-83.0441,42.4407,1
75367,-83.0441,42.4408,1
75368,-83.0441,42.4443,1
75369,-83.0441,42.4476,1
75370,-83.0441,42.4478,1
75371,-83.044,42.3283,1
75372,-83.044,42.3286,1
75373,-83.044,42.3308,2
75374,-83.044,42.331,1
75375,-83.044,42.3313,2
75376,-83.044,42.3318,2
75377,-83.044,42.3319,2
75378,-83.044,42.332,2
75379,-83.044,42.3321,1
75380,-83.044,42.3329,1
75381,-83.044,42.3331,1
75382,-83.044,42.3343,1
75383,-83.044,42.3344,1
75384,-83.044,42.3346,1
75385,-83.044,42.3351,1
75386,-83.044,42.3352,1
75387,-83.044,42.3357,1
75388,-83.044,42.3358,1
75389,-83.044,42.371,1
75390,-83.044,42.3712,1
75391,-83.044,42.4053,1
75392,-83.044,42.4054,1
75393,-83.044,42.4094,2
75394,-83.044,42.4296,1
75395,-83.044,42.4326,1
75396,-83.044,42.4332,1
75397,-83.044,42.4334,1
75398,-83.044,42.4358,1
75399,-83.044,42.439,1
75400,-83.044,42.4394,1
75401,-83.044,42.4405,1
75402,-83.044,42.4407,1
75403,-83.044,42.4409,1
75404,-83.0439,42.3284,1
75405,-83.0439,42.3309,2
75406,-83.0439,42.331,1
75407,-83.0439,42.3311,1
75408,-83.0439,42.3318,1
75409,-83.0439,42.3325,1
75410,-83.0439,42.3335,1
75411,-83.0439,42.3344,1
75412,-83.0439,42.3345,1
75413,-83.0439,42.3352,1
75414,-83.0439,42.3357,1
75415,-83.0439,42.3358,4
75416,-83.0439,42.336,3
75417,-83.0439,42.3361,1
75418,-83.0439,42.3366,2
75419,-83.0439,42.3368,1
75420,-83.0439,42.3369,1
75421,-83.0439,42.3377,1
75422,-83.0439,42.3555,1
75423,-83.0439,42.371,1
75424,-83.0439,42.4057,1
75425,-83.0439,42.4118,1
75426,-83.0439,42.4119,1
75427,-83.0439,42.412,1
75428,-83.0439,42.4312,1
75429,-83.0439,42.4318,1
75430,-83.0439,42.4327,1
75431,-83.0439,42.4328,1
75432,-83.0439,42.4331,1
75433,-83.0439,42.4333,2
75434,-83.0439,42.4334,1
75435,-83.0439,42.4385,1
75436,-83.0439,42.4407,1
75437,-83.0439,42.4442,1
75438,-83.0439,42.4476,1
75439,-83.0439,42.4477,1
75440,-83.0439,42.4478,2
75441,-83.0438,42.3336,1
75442,-83.0438,42.3345,3
75443,-83.0438,42.3351,1
75444,-83.0438,42.3356,1
75445,-83.0438,42.3357,1
75446,-83.0438,42.3358,1
75447,-83.0438,42.3365,1
75448,-83.0438,42.3488,1
75449,-83.0438,42.3553,1
75450,-83.0438,42.3555,1
75451,-83.0438,42.3662,1
75452,-83.0438,42.3711,1
75453,-83.0438,42.4075,1
75454,-83.0438,42.4092,1
75455,-83.0438,42.412,1
75456,-83.0438,42.4312,1
75457,-83.0438,42.4325,1
75458,-83.0438,42.4331,1
75459,-83.0438,42.4334,1
75460,-83.0438,42.4335,1
75461,-83.0438,42.4336,1
75462,-83.0438,42.4372,1
75463,-83.0438,42.4383,1
75464,-83.0438,42.4388,1
75465,-83.0438,42.4391,1
75466,-83.0438,42.4392,1
75467,-83.0438,42.4405,1
75468,-83.0438,42.4407,3
75469,-83.0438,42.4442,1
75470,-83.0438,42.4444,2
75471,-83.0438,42.4476,1
75472,-83.0437,42.3286,1
75473,-83.0437,42.329,1
75474,-83.0437,42.331,1
75475,-83.0437,42.3312,1
75476,-83.0437,42.332,1
75477,-83.0437,42.3323,1
75478,-83.0437,42.3338,2
75479,-83.0437,42.3339,1
75480,-83.0437,42.3342,1
75481,-83.0437,42.3343,2
75482,-83.0437,42.3344,2
75483,-83.0437,42.3352,1
75484,-83.0437,42.3358,1
75485,-83.0437,42.3369,2
75486,-83.0437,42.337,1
75487,-83.0437,42.3487,1
75488,-83.0437,42.351,1
75489,-83.0437,42.3552,1
75490,-83.0437,42.3656,1
75491,-83.0437,42.4312,1
75492,-83.0437,42.4331,1
75493,-83.0437,42.4332,1
75494,-83.0437,42.4333,1
75495,-83.0437,42.4334,1
75496,-83.0437,42.4336,2
75497,-83.0437,42.4351,1
75498,-83.0437,42.4358,1
75499,-83.0437,42.4407,1
75500,-83.0437,42.4477,1
75501,-83.0436,42.3287,1
75502,-83.0436,42.3295,2
75503,-83.0436,42.3297,3
75504,-83.0436,42.3298,2
75505,-83.0436,42.3311,1
75506,-83.0436,42.3318,1
75507,-83.0436,42.332,3
75508,-83.0436,42.3323,1
75509,-83.0436,42.3324,1
75510,-83.0436,42.3325,1
75511,-83.0436,42.3337,2
75512,-83.0436,42.3338,1
75513,-83.0436,42.3339,1
75514,-83.0436,42.3342,1
75515,-83.0436,42.3345,2
75516,-83.0436,42.3357,1
75517,-83.0436,42.3358,1
75518,-83.0436,42.3359,1
75519,-83.0436,42.3369,1
75520,-83.0436,42.3371,1
75521,-83.0436,42.3397,1
75522,-83.0436,42.3507,1
75523,-83.0436,42.3509,1
75524,-83.0436,42.351,1
75525,-83.0436,42.3698,1
75526,-83.0436,42.3699,1
75527,-83.0436,42.37,1
75528,-83.0436,42.4261,1
75529,-83.0436,42.4335,1
75530,-83.0436,42.4402,1
75531,-83.0436,42.4407,1
75532,-83.0436,42.4477,1
75533,-83.0435,42.328,1
75534,-83.0435,42.3289,1
75535,-83.0435,42.3295,3
75536,-83.0435,42.3296,2
75537,-83.0435,42.3297,4
75538,-83.0435,42.3298,1
75539,-83.0435,42.3302,2
75540,-83.0435,42.3314,1
75541,-83.0435,42.3318,2
75542,-83.0435,42.332,1
75543,-83.0435,42.3321,3
75544,-83.0435,42.3336,1
75545,-83.0435,42.3342,2
75546,-83.0435,42.3343,1
75547,-83.0435,42.3345,1
75548,-83.0435,42.3346,1
75549,-83.0435,42.3347,1
75550,-83.0435,42.3362,1
75551,-83.0435,42.3523,1
75552,-83.0435,42.3699,1
75553,-83.0435,42.37,1
75554,-83.0435,42.4236,5
75555,-83.0435,42.4237,7
75556,-83.0435,42.4238,4
75557,-83.0435,42.4239,1
75558,-83.0435,42.4336,1
75559,-83.0434,42.3289,2
75560,-83.0434,42.329,1
75561,-83.0434,42.3295,1
75562,-83.0434,42.3296,1
75563,-83.0434,42.3297,2
75564,-83.0434,42.3298,2
75565,-83.0434,42.3313,1
75566,-83.0434,42.3317,2
75567,-83.0434,42.3318,1
75568,-83.0434,42.3319,1
75569,-83.0434,42.332,1
75570,-83.0434,42.3321,1
75571,-83.0434,42.3344,1
75572,-83.0434,42.3345,2
75573,-83.0434,42.3347,1
75574,-83.0434,42.3505,1
75575,-83.0434,42.3506,1
